CustomerID,CustomerName,CustomerSegment,SignupDate,Country
4070,Customer 4070,Online,2016-08-01,UK
4071,Customer 4071,Retail,2024-01-03,UK
4072,Customer 4072,Wholesale,2022-01-18,Italy
4073,Customer 4073,Wholesale,2015-09-30,Germany
4074,Customer 4074,Wholesale,2018-05-27,Germany
4075,Customer 4075,Wholesale,2017-02-24,France
4076,Customer 4076,Wholesale,2024-04-26,France
4077,Customer 4077,Retail,2016-03-28,Sweden
4078,Customer 4078,Retail,2018-03-21,Italy
4079,Customer 4079,Online,2021-07-22,Netherlands
4080,Customer 4080,Retail,2017-03-26,USA
4081,Customer 4081,Wholesale,2016-02-18,USA
4082,Customer 4082,Retail,2019-03-31,Germany
4083,Customer 4083,Wholesale,2016-03-06,Netherlands
4084,Customer 4084,Online,2021-08-23,USA
4085,Customer 4085,Retail,2023-05-04,Sweden
4086,Customer 4086,Retail,2017-06-13,Spain
4087,Customer 4087,Retail,2021-10-11,UK
4088,Customer 4088,Wholesale,2020-04-30,USA
4089,Customer 4089,Online,2018-01-12,USA
4090,Customer 4090,Retail,2015-07-11,France
4091,Customer 4091,Online,2015-02-10,Spain
4092,Customer 4092,Retail,2020-03-02,USA
4093,Customer 4093,Retail,2020-02-03,UK
4094,Customer 4094,Online,2019-12-02,Sweden
4095,Customer 4095,Retail,2018-08-25,USA
4096,Customer 4096,Retail,2024-06-11,Germany
4097,Customer 4097,Retail,2015-05-16,Spain
4098,Customer 4098,Retail,2019-12-19,USA
4099,Customer 4099,Retail,2015-04-16,Netherlands
4100,Customer 4100,Retail,2016-06-02,Spain
4101,Customer 4101,Wholesale,2020-04-25,USA
4102,Customer 4102,Retail,2022-11-01,UK
4103,Customer 4103,Wholesale,2019-04-15,Sweden
4104,Customer 4104,Retail,2015-05-06,Sweden
4105,Customer 4105,Retail,2024-05-21,UK
4106,Customer 4106,Wholesale,2021-09-13,Spain
4107,Customer 4107,Partner,2020-10-27,Italy
4108,Customer 4108,Retail,2016-01-24,France
4109,Customer 4109,Online,2019-04-08,France
4110,Customer 4110,Wholesale,2019-09-21,Germany
4111,Customer 4111,Wholesale,2020-10-22,Italy
4112,Customer 4112,Wholesale,2017-10-25,France
4113,Customer 4113,Retail,2020-04-26,Spain
4114,Customer 4114,Retail,2024-09-04,France
4115,Customer 4115,Wholesale,2015-03-23,Germany
4116,Customer 4116,Retail,2019-04-10,USA
4117,Customer 4117,Online,2017-02-14,France
4118,Customer 4118,Retail,2023-04-27,Spain
4119,Customer 4119,Retail,2024-07-08,Spain
4120,Customer 4120,Online,2024-10-25,Germany
4121,Customer 4121,Retail,2015-10-05,Sweden
4122,Customer 4122,Wholesale,2022-11-27,Netherlands
4123,Customer 4123,Wholesale,2020-02-22,Germany
4124,Customer 4124,Online,2021-03-21,Netherlands
4125,Customer 4125,Online,2019-05-27,UK
4126,Customer 4126,Wholesale,2023-08-06,UK
4127,Customer 4127,Wholesale,2024-04-14,Sweden
4128,Customer 4128,Online,2016-08-28,UK
4129,Customer 4129,Retail,2020-08-28,Netherlands
4130,Customer 4130,Retail,2016-10-01,USA
4131,Customer 4131,Retail,2024-05-07,Spain
4132,Customer 4132,Retail,2019-11-25,Sweden
4133,Customer 4133,Wholesale,2019-10-23,UK
4134,Customer 4134,Wholesale,2018-09-28,Spain
4135,Customer 4135,Wholesale,2020-11-14,Germany
4136,Customer 4136,Retail,2023-07-21,Sweden
4137,Customer 4137,Online,2015-06-24,USA
4138,Customer 4138,Retail,2024-05-02,Germany
4139,Customer 4139,Wholesale,2018-10-08,Spain
4140,Customer 4140,Wholesale,2024-06-24,Italy
4141,Customer 4141,Retail,2023-09-22,Netherlands
4142,Customer 4142,Retail,2015-12-14,Italy
4143,Customer 4143,Retail,2015-01-01,UK
4144,Customer 4144,Online,2015-03-04,Italy
4145,Customer 4145,Online,2019-11-19,Germany
4146,Customer 4146,Wholesale,2015-08-14,Sweden
4147,Customer 4147,Retail,2021-10-06,Netherlands
4148,Customer 4148,Retail,2017-11-08,Italy
4149,Customer 4149,Online,2020-09-09,France
4150,Customer 4150,Online,2017-04-24,USA
4151,Customer 4151,Retail,2022-05-04,Spain
4152,Customer 4152,Retail,2015-01-24,Sweden
4153,Customer 4153,Online,2022-11-24,Netherlands
4154,Customer 4154,Retail,2023-04-19,Sweden
4155,Customer 4155,Retail,2018-05-19,UK
4156,Customer 4156,Retail,2020-06-07,Germany
4157,Customer 4157,Wholesale,2015-06-10,USA
4158,Customer 4158,Online,2018-07-02,UK
4159,Customer 4159,Partner,2019-05-14,Germany
4160,Customer 4160,Wholesale,2020-12-01,Italy
4161,Customer 4161,Wholesale,2021-12-26,Netherlands
4162,Customer 4162,Retail,2020-05-06,Spain
4163,Customer 4163,Wholesale,2019-08-23,Netherlands
4164,Customer 4164,Retail,2017-08-12,France
4165,Customer 4165,Wholesale,2024-01-05,Sweden
4166,Customer 4166,Retail,2015-12-23,France
4167,Customer 4167,Retail,2021-01-25,Sweden
4168,Customer 4168,Retail,2024-11-04,Netherlands
4169,Customer 4169,Retail,2017-08-26,Italy
4170,Customer 4170,Retail,2015-08-30,Spain
4171,Customer 4171,Retail,2024-06-08,USA
4172,Customer 4172,Partner,2015-05-19,Spain
4173,Customer 4173,Retail,2020-11-14,Italy
4174,Customer 4174,Wholesale,2015-05-27,Germany
4175,Customer 4175,Online,2023-11-28,Netherlands
4176,Customer 4176,Partner,2017-12-16,Netherlands
4177,Customer 4177,Wholesale,2017-12-01,Netherlands
4178,Customer 4178,Online,2022-12-23,Netherlands
4179,Customer 4179,Retail,2016-06-26,USA
4180,Customer 4180,Retail,2016-11-22,France
4181,Customer 4181,Retail,2017-10-22,Italy
4182,Customer 4182,Wholesale,2024-03-13,Germany
4183,Customer 4183,Wholesale,2018-03-07,Italy
4184,Customer 4184,Retail,2019-06-29,UK
4185,Customer 4185,Retail,2024-10-23,UK
4186,Customer 4186,Wholesale,2023-01-30,UK
4187,Customer 4187,Retail,2016-12-30,France
4188,Customer 4188,Wholesale,2024-01-07,Spain
4189,Customer 4189,Wholesale,2021-07-06,USA
4190,Customer 4190,Online,2022-04-18,Netherlands
4191,Customer 4191,Online,2016-02-08,France
4192,Customer 4192,Online,2021-12-30,Sweden
4193,Customer 4193,Retail,2020-04-23,Germany
4194,Customer 4194,Online,2018-02-24,Germany
4195,Customer 4195,Wholesale,2024-02-19,UK
4196,Customer 4196,Retail,2019-10-02,Sweden
4197,Customer 4197,Retail,2017-11-04,USA
4198,Customer 4198,Retail,2021-03-23,UK
4199,Customer 4199,Retail,2023-04-20,Germany
4200,Customer 4200,Wholesale,2022-12-22,Germany
4201,Customer 4201,Online,2023-09-12,Netherlands
4202,Customer 4202,Retail,2017-01-14,Spain
4203,Customer 4203,Retail,2021-12-15,Netherlands
4204,Customer 4204,Partner,2015-11-15,Spain
4205,Customer 4205,Retail,2018-05-27,Netherlands
4206,Customer 4206,Retail,2024-03-02,Spain
4207,Customer 4207,Wholesale,2017-02-11,UK
4208,Customer 4208,Wholesale,2020-03-31,Italy
4209,Customer 4209,Retail,2024-05-05,Sweden
4210,Customer 4210,Retail,2021-11-04,USA
4211,Customer 4211,Retail,2024-06-02,Spain
4212,Customer 4212,Wholesale,2017-08-01,France
4213,Customer 4213,Wholesale,2022-12-05,Spain
4214,Customer 4214,Retail,2023-05-23,UK
4215,Customer 4215,Wholesale,2020-07-07,USA
4216,Customer 4216,Online,2024-09-15,Spain
4217,Customer 4217,Retail,2018-04-28,Netherlands
4218,Customer 4218,Retail,2023-01-10,USA
4219,Customer 4219,Wholesale,2016-02-23,France
4220,Customer 4220,Retail,2017-05-14,Germany
4221,Customer 4221,Retail,2017-02-27,Netherlands
4222,Customer 4222,Wholesale,2020-02-15,USA
4223,Customer 4223,Online,2016-05-09,Italy
4224,Customer 4224,Online,2017-11-28,Spain
4225,Customer 4225,Wholesale,2021-01-18,Netherlands
4226,Customer 4226,Online,2020-07-18,UK
4227,Customer 4227,Retail,2020-12-08,Italy
4228,Customer 4228,Wholesale,2021-09-12,Sweden
4229,Customer 4229,Retail,2024-02-16,Sweden
4230,Customer 4230,Retail,2020-06-08,Italy
4231,Customer 4231,Online,2016-12-28,UK
4232,Customer 4232,Wholesale,2016-07-14,UK
4233,Customer 4233,Retail,2022-04-05,Sweden
4234,Customer 4234,Online,2018-02-26,UK
4235,Customer 4235,Retail,2016-06-23,Italy
4236,Customer 4236,Retail,2021-07-31,USA
4237,Customer 4237,Retail,2016-10-21,UK
4238,Customer 4238,Online,2021-10-15,Germany
4239,Customer 4239,Online,2020-02-07,Italy
4240,Customer 4240,Retail,2023-08-03,Italy
4241,Customer 4241,Wholesale,2024-01-03,Italy
4242,Customer 4242,Retail,2022-02-23,France
4243,Customer 4243,Online,2018-12-21,USA
4244,Customer 4244,Retail,2017-03-27,USA
4245,Customer 4245,Retail,2020-04-28,UK
4246,Customer 4246,Online,2023-08-12,Italy
4247,Customer 4247,Retail,2024-09-01,Netherlands
4248,Customer 4248,Retail,2024-07-28,Italy
4249,Customer 4249,Wholesale,2022-07-21,UK
4250,Customer 4250,Partner,2018-04-30,USA
4251,Customer 4251,Retail,2023-12-05,Sweden
4252,Customer 4252,Retail,2015-01-12,UK
4253,Customer 4253,Retail,2021-04-05,Sweden
4254,Customer 4254,Wholesale,2020-03-10,UK
4255,Customer 4255,Retail,2021-11-05,UK
4256,Customer 4256,Wholesale,2021-08-27,UK
4257,Customer 4257,Partner,2022-09-30,UK
4258,Customer 4258,Retail,2015-02-17,Spain
4259,Customer 4259,Retail,2021-06-22,Spain
4260,Customer 4260,Retail,2021-03-06,Italy
4261,Customer 4261,Retail,2019-04-20,Italy
4262,Customer 4262,Online,2023-09-26,Netherlands
4263,Customer 4263,Retail,2016-07-30,Netherlands
4264,Customer 4264,Retail,2021-06-20,Spain
4265,Customer 4265,Wholesale,2017-01-23,USA
4266,Customer 4266,Retail,2017-11-25,France
4267,Customer 4267,Wholesale,2024-09-04,USA
4268,Customer 4268,Retail,2023-02-10,Netherlands
4269,Customer 4269,Online,2022-09-03,Italy
4270,Customer 4270,Online,2016-07-07,Spain
4271,Customer 4271,Wholesale,2016-02-07,USA
4272,Customer 4272,Partner,2018-02-04,France
4273,Customer 4273,Retail,2020-09-17,Sweden
4274,Customer 4274,Retail,2022-03-13,UK
4275,Customer 4275,Wholesale,2021-02-05,Germany
4276,Customer 4276,Wholesale,2020-08-21,Spain
4277,Customer 4277,Retail,2024-05-03,Spain
4278,Customer 4278,Retail,2023-03-10,France
4279,Customer 4279,Retail,2016-07-01,UK
4280,Customer 4280,Retail,2018-02-23,UK
4281,Customer 4281,Retail,2015-03-04,Germany
4282,Customer 4282,Online,2017-04-23,Sweden
4283,Customer 4283,Retail,2023-08-20,UK
4284,Customer 4284,Retail,2017-10-05,Sweden
4285,Customer 4285,Wholesale,2020-01-17,France
4286,Customer 4286,Wholesale,2020-07-24,Sweden
4287,Customer 4287,Online,2018-08-15,Italy
4288,Customer 4288,Wholesale,2020-09-12,UK
4289,Customer 4289,Retail,2017-01-21,Italy
4290,Customer 4290,Online,2015-02-18,Netherlands
4291,Customer 4291,Wholesale,2016-10-19,Netherlands
4292,Customer 4292,Retail,2019-07-19,Italy
4293,Customer 4293,Wholesale,2016-12-01,France
4294,Customer 4294,Online,2017-12-16,Spain
4295,Customer 4295,Retail,2020-11-26,Spain
4296,Customer 4296,Retail,2019-03-21,Spain
4297,Customer 4297,Retail,2023-04-21,USA
4298,Customer 4298,Retail,2020-09-02,Spain
4299,Customer 4299,Retail,2021-03-18,France
4300,Customer 4300,Wholesale,2020-06-06,Germany
4301,Customer 4301,Retail,2015-11-11,Netherlands
4302,Customer 4302,Online,2021-05-30,UK
4303,Customer 4303,Online,2023-06-09,Spain
4304,Customer 4304,Wholesale,2019-08-28,USA
4305,Customer 4305,Online,2023-05-26,Netherlands
4306,Customer 4306,Retail,2024-09-22,Sweden
4307,Customer 4307,Retail,2017-10-14,Netherlands
4308,Customer 4308,Wholesale,2016-09-29,Italy
4309,Customer 4309,Online,2021-05-03,USA
4310,Customer 4310,Online,2020-11-05,France
4311,Customer 4311,Retail,2021-11-07,Germany
4312,Customer 4312,Online,2019-07-08,Spain
4313,Customer 4313,Retail,2024-11-13,Spain
4314,Customer 4314,Online,2023-10-25,USA
4315,Customer 4315,Partner,2022-09-05,Sweden
4316,Customer 4316,Retail,2021-10-14,France
4317,Customer 4317,Online,2019-11-11,USA
4318,Customer 4318,Retail,2020-05-20,USA
4319,Customer 4319,Retail,2023-02-06,Germany
4320,Customer 4320,Wholesale,2020-05-17,France
4321,Customer 4321,Wholesale,2019-11-03,Germany
4322,Customer 4322,Online,2015-08-30,France
4323,Customer 4323,Wholesale,2016-12-02,Spain
4324,Customer 4324,Retail,2023-01-28,UK
4325,Customer 4325,Online,2017-01-10,Italy
4326,Customer 4326,Partner,2020-10-14,UK
4327,Customer 4327,Retail,2023-04-08,Sweden
4328,Customer 4328,Partner,2021-08-22,Sweden
4329,Customer 4329,Retail,2021-09-01,Netherlands
4330,Customer 4330,Online,2019-12-20,France
4331,Customer 4331,Retail,2017-02-19,UK
4332,Customer 4332,Retail,2021-03-06,USA
4333,Customer 4333,Retail,2024-07-18,Spain
4334,Customer 4334,Wholesale,2015-01-16,Sweden
4335,Customer 4335,Retail,2024-03-22,Italy
4336,Customer 4336,Retail,2017-09-12,Italy
4337,Customer 4337,Wholesale,2024-01-05,Netherlands
4338,Customer 4338,Online,2016-01-02,Italy
4339,Customer 4339,Retail,2022-09-28,Spain
4340,Customer 4340,Retail,2018-06-06,UK
4341,Customer 4341,Retail,2021-10-23,Italy
4342,Customer 4342,Retail,2016-11-20,Sweden
4343,Customer 4343,Online,2024-11-12,Italy
4344,Customer 4344,Online,2024-08-22,France
4345,Customer 4345,Wholesale,2017-11-25,USA
4346,Customer 4346,Retail,2017-04-26,France
4347,Customer 4347,Online,2016-02-26,UK
4348,Customer 4348,Wholesale,2019-07-02,Spain
4349,Customer 4349,Online,2018-04-27,Spain
4350,Customer 4350,Wholesale,2023-11-24,France
4351,Customer 4351,Online,2016-08-30,Germany
4352,Customer 4352,Wholesale,2018-08-31,France
4353,Customer 4353,Retail,2015-01-20,Sweden
4354,Customer 4354,Partner,2016-11-06,Germany
4355,Customer 4355,Wholesale,2016-01-17,Netherlands
4356,Customer 4356,Wholesale,2016-08-31,France
4357,Customer 4357,Retail,2020-12-30,Germany
4358,Customer 4358,Wholesale,2015-03-03,Germany
4359,Customer 4359,Wholesale,2018-06-19,Italy
4360,Customer 4360,Retail,2021-04-04,Netherlands
4361,Customer 4361,Retail,2018-02-28,Italy
4362,Customer 4362,Wholesale,2019-06-17,Germany
4363,Customer 4363,Online,2019-06-15,Germany
4364,Customer 4364,Wholesale,2018-02-20,USA
4365,Customer 4365,Retail,2019-01-03,Sweden
4366,Customer 4366,Wholesale,2017-07-15,Germany
4367,Customer 4367,Retail,2021-07-17,Sweden
4368,Customer 4368,Retail,2018-12-13,Italy
4369,Customer 4369,Retail,2019-07-12,Germany
4370,Customer 4370,Retail,2021-11-07,Spain
4371,Customer 4371,Retail,2023-12-14,USA
4372,Customer 4372,Retail,2015-10-09,Germany
4373,Customer 4373,Retail,2017-06-04,Italy
4374,Customer 4374,Retail,2017-10-21,Italy
4375,Customer 4375,Wholesale,2016-12-23,UK
4376,Customer 4376,Retail,2019-12-04,Italy
4377,Customer 4377,Retail,2024-04-26,Sweden
4378,Customer 4378,Online,2018-05-20,USA
4379,Customer 4379,Retail,2015-03-28,Sweden
4380,Customer 4380,Wholesale,2016-10-26,Italy
4381,Customer 4381,Retail,2017-05-11,Spain
4382,Customer 4382,Retail,2019-09-19,France
4383,Customer 4383,Wholesale,2020-10-09,Spain
4384,Customer 4384,Wholesale,2022-10-15,Netherlands
4385,Customer 4385,Online,2020-11-12,Sweden
4386,Customer 4386,Wholesale,2017-02-24,Spain
4387,Customer 4387,Partner,2019-04-26,USA
4388,Customer 4388,Retail,2023-10-24,USA
4389,Customer 4389,Retail,2024-01-31,UK
4390,Customer 4390,Retail,2019-07-26,Italy
4391,Customer 4391,Retail,2023-03-28,UK
4392,Customer 4392,Wholesale,2021-06-02,USA
4393,Customer 4393,Wholesale,2023-09-30,Italy
4394,Customer 4394,Retail,2016-11-24,USA
4395,Customer 4395,Online,2024-08-28,USA
4396,Customer 4396,Online,2021-09-12,France
4397,Customer 4397,Retail,2023-03-13,Spain
4398,Customer 4398,Retail,2018-06-08,UK
4399,Customer 4399,Retail,2016-06-17,Sweden
4400,Customer 4400,Retail,2016-02-06,UK
4401,Customer 4401,Retail,2015-05-10,Germany
4402,Customer 4402,Wholesale,2021-05-28,Netherlands
4403,Customer 4403,Retail,2015-10-03,France
4404,Customer 4404,Retail,2023-02-07,USA
4405,Customer 4405,Partner,2020-02-02,USA
4406,Customer 4406,Wholesale,2024-06-09,France
4407,Customer 4407,Online,2023-02-21,Italy
4408,Customer 4408,Retail,2015-02-24,UK
4409,Customer 4409,Retail,2024-12-28,USA
4410,Customer 4410,Wholesale,2022-08-18,Netherlands
4411,Customer 4411,Retail,2023-06-25,Germany
4412,Customer 4412,Retail,2024-08-13,UK
4413,Customer 4413,Wholesale,2017-02-03,Spain
4414,Customer 4414,Wholesale,2018-05-05,Sweden
4415,Customer 4415,Retail,2016-10-03,Sweden
4416,Customer 4416,Retail,2024-01-28,Netherlands
4417,Customer 4417,Retail,2020-01-22,France
4418,Customer 4418,Retail,2016-12-24,UK
4419,Customer 4419,Retail,2018-04-28,Sweden
4420,Customer 4420,Retail,2017-03-12,Spain
4421,Customer 4421,Retail,2017-01-07,Germany
4422,Customer 4422,Partner,2017-01-27,Italy
4423,Customer 4423,Wholesale,2019-05-11,Sweden
4424,Customer 4424,Online,2022-02-27,France
4425,Customer 4425,Retail,2018-07-23,Italy
4426,Customer 4426,Retail,2020-01-16,Sweden
4427,Customer 4427,Retail,2024-07-12,Netherlands
4428,Customer 4428,Retail,2015-12-06,USA
4429,Customer 4429,Retail,2015-06-02,Italy
4430,Customer 4430,Online,2019-05-08,USA
4431,Customer 4431,Wholesale,2018-11-22,Netherlands
4432,Customer 4432,Wholesale,2019-01-07,Sweden
4433,Customer 4433,Retail,2023-05-10,Spain
4434,Customer 4434,Online,2016-03-02,UK
4435,Customer 4435,Retail,2023-05-09,Germany
4436,Customer 4436,Retail,2024-09-28,Spain
4437,Customer 4437,Retail,2021-03-01,Germany
4438,Customer 4438,Online,2018-02-09,Italy
4439,Customer 4439,Partner,2021-06-30,Germany
4440,Customer 4440,Retail,2024-02-12,Italy
4441,Customer 4441,Online,2017-08-07,Germany
4442,Customer 4442,Online,2024-11-08,France
4443,Customer 4443,Retail,2023-03-18,Spain
4444,Customer 4444,Retail,2018-10-05,Sweden
4445,Customer 4445,Retail,2020-07-23,Sweden
4446,Customer 4446,Partner,2023-03-06,France
4447,Customer 4447,Retail,2017-08-14,UK
4448,Customer 4448,Online,2019-08-29,Sweden
4449,Customer 4449,Retail,2023-01-20,UK
4450,Customer 4450,Online,2021-10-18,USA
4451,Customer 4451,Retail,2024-07-29,Sweden
4452,Customer 4452,Wholesale,2018-07-27,USA
4453,Customer 4453,Online,2016-01-06,Sweden
4454,Customer 4454,Online,2023-02-28,Sweden
4455,Customer 4455,Online,2021-04-15,USA
4456,Customer 4456,Retail,2023-01-17,Netherlands
4457,Customer 4457,Wholesale,2021-02-06,UK
4458,Customer 4458,Retail,2016-12-03,Germany
4459,Customer 4459,Retail,2023-05-05,Italy
4460,Customer 4460,Wholesale,2019-08-02,Netherlands
4461,Customer 4461,Retail,2020-10-26,Germany
4462,Customer 4462,Wholesale,2023-02-14,Spain
4463,Customer 4463,Partner,2023-01-11,UK
4464,Customer 4464,Retail,2021-07-11,Sweden
4465,Customer 4465,Wholesale,2015-02-19,Sweden
4466,Customer 4466,Retail,2020-11-02,Sweden
4467,Customer 4467,Retail,2022-07-05,Italy
4468,Customer 4468,Retail,2020-08-13,Italy
4469,Customer 4469,Online,2017-09-19,Italy
4470,Customer 4470,Online,2021-06-22,USA
4471,Customer 4471,Online,2018-02-08,Italy
4472,Customer 4472,Partner,2018-09-19,Italy
4473,Customer 4473,Retail,2020-02-18,UK
4474,Customer 4474,Retail,2017-02-01,Germany
4475,Customer 4475,Wholesale,2023-10-10,Netherlands
4476,Customer 4476,Retail,2022-04-13,Netherlands
4477,Customer 4477,Retail,2017-10-01,Sweden
4478,Customer 4478,Retail,2023-02-09,Germany
4479,Customer 4479,Wholesale,2022-10-17,France
4480,Customer 4480,Wholesale,2020-12-06,France
4481,Customer 4481,Retail,2015-12-16,Spain
4482,Customer 4482,Retail,2023-02-12,UK
4483,Customer 4483,Wholesale,2016-11-17,France
4484,Customer 4484,Wholesale,2016-06-25,France
4485,Customer 4485,Retail,2023-07-24,UK
4486,Customer 4486,Online,2015-12-27,Germany
4487,Customer 4487,Retail,2022-07-18,Sweden
4488,Customer 4488,Retail,2024-08-25,Spain
4489,Customer 4489,Online,2024-12-03,Spain
4490,Customer 4490,Wholesale,2022-06-25,Spain
4491,Customer 4491,Retail,2021-07-05,France
4492,Customer 4492,Wholesale,2021-03-16,Germany
4493,Customer 4493,Wholesale,2021-03-05,Spain
4494,Customer 4494,Online,2019-08-21,UK
4495,Customer 4495,Online,2022-12-02,Spain
4496,Customer 4496,Wholesale,2015-03-26,Netherlands
4497,Customer 4497,Retail,2016-11-15,USA
4498,Customer 4498,Retail,2015-09-02,Germany
4499,Customer 4499,Retail,2022-12-29,USA
4500,Customer 4500,Retail,2023-05-29,Germany
4501,Customer 4501,Wholesale,2018-09-20,Italy
4502,Customer 4502,Wholesale,2023-12-28,UK
4503,Customer 4503,Retail,2016-08-18,Italy
4504,Customer 4504,Retail,2022-06-25,France
4505,Customer 4505,Retail,2023-11-29,France
4506,Customer 4506,Retail,2018-03-02,Italy
4507,Customer 4507,Online,2023-05-20,Germany
4508,Customer 4508,Retail,2023-05-20,Spain
4509,Customer 4509,Wholesale,2019-12-29,USA
4510,Customer 4510,Online,2019-12-03,UK
4511,Customer 4511,Retail,2015-12-16,Spain
4512,Customer 4512,Retail,2021-05-18,France
4513,Customer 4513,Retail,2021-05-29,Spain
4514,Customer 4514,Wholesale,2018-07-16,Sweden
4515,Customer 4515,Wholesale,2020-02-28,Sweden
4516,Customer 4516,Retail,2023-12-13,Italy
4517,Customer 4517,Wholesale,2019-04-10,Sweden
4518,Customer 4518,Online,2017-09-10,Italy
4519,Customer 4519,Retail,2020-08-29,Netherlands
4520,Customer 4520,Retail,2022-09-07,Netherlands
4521,Customer 4521,Online,2020-02-07,USA
4522,Customer 4522,Wholesale,2020-06-02,Sweden
4523,Customer 4523,Online,2019-10-03,France
4524,Customer 4524,Wholesale,2021-09-18,Germany
4525,Customer 4525,Online,2018-02-12,Sweden
4526,Customer 4526,Retail,2020-04-02,UK
4527,Customer 4527,Online,2016-12-01,Italy
4528,Customer 4528,Online,2023-04-16,Sweden
4529,Customer 4529,Wholesale,2020-09-04,UK
4530,Customer 4530,Retail,2016-07-19,France
4531,Customer 4531,Retail,2016-01-30,Germany
4532,Customer 4532,Retail,2020-05-10,Netherlands
4533,Customer 4533,Retail,2023-05-07,Italy
4534,Customer 4534,Retail,2024-06-14,USA
4535,Customer 4535,Wholesale,2016-06-06,UK
4536,Customer 4536,Wholesale,2019-04-12,Sweden
4537,Customer 4537,Retail,2022-12-19,France
4538,Customer 4538,Wholesale,2018-01-11,UK
4539,Customer 4539,Retail,2022-10-20,Sweden
4540,Customer 4540,Retail,2016-07-03,Netherlands
4541,Customer 4541,Retail,2019-01-08,Netherlands
4542,Customer 4542,Wholesale,2020-11-04,Germany
4543,Customer 4543,Retail,2017-04-12,USA
4544,Customer 4544,Retail,2016-01-22,Netherlands
4545,Customer 4545,Retail,2017-08-20,Germany
4546,Customer 4546,Online,2022-06-08,Netherlands
4547,Customer 4547,Retail,2018-11-22,Italy
4548,Customer 4548,Wholesale,2015-10-13,Spain
4549,Customer 4549,Wholesale,2022-07-08,Germany
4550,Customer 4550,Online,2023-04-01,Germany
4551,Customer 4551,Online,2016-01-04,UK
4552,Customer 4552,Retail,2022-05-26,Netherlands
4553,Customer 4553,Retail,2018-12-16,Germany
4554,Customer 4554,Online,2019-10-08,France
4555,Customer 4555,Retail,2022-05-25,Italy
4556,Customer 4556,Wholesale,2022-07-07,UK
4557,Customer 4557,Wholesale,2019-01-06,UK
4558,Customer 4558,Wholesale,2019-11-12,Spain
4559,Customer 4559,Online,2019-03-24,Italy
4560,Customer 4560,Partner,2023-05-30,Sweden
4561,Customer 4561,Online,2017-07-03,France
4562,Customer 4562,Retail,2015-10-15,Italy
4563,Customer 4563,Online,2015-04-05,Germany
4564,Customer 4564,Retail,2022-06-09,Spain
4565,Customer 4565,Retail,2020-09-19,France
4566,Customer 4566,Online,2015-11-27,Spain
4567,Customer 4567,Retail,2020-01-11,Italy
4568,Customer 4568,Retail,2019-12-10,USA
4569,Customer 4569,Retail,2018-03-24,Italy
4570,Customer 4570,Online,2021-12-26,Germany
4571,Customer 4571,Wholesale,2015-10-02,Spain
4572,Customer 4572,Wholesale,2019-05-08,USA
4573,Customer 4573,Retail,2021-02-04,Germany
4574,Customer 4574,Online,2020-05-10,Spain
4575,Customer 4575,Online,2019-11-11,Spain
4576,Customer 4576,Retail,2020-12-24,Italy
4577,Customer 4577,Retail,2017-02-05,Netherlands
4578,Customer 4578,Retail,2017-09-14,Spain
4579,Customer 4579,Partner,2019-10-26,Spain
4580,Customer 4580,Wholesale,2018-04-18,UK
4581,Customer 4581,Online,2023-11-28,Netherlands
4582,Customer 4582,Retail,2024-02-13,Spain
4583,Customer 4583,Online,2021-04-09,Italy
4584,Customer 4584,Online,2018-01-24,UK
4585,Customer 4585,Wholesale,2015-07-16,UK
4586,Customer 4586,Partner,2016-06-09,Sweden
4587,Customer 4587,Retail,2016-09-23,USA
4588,Customer 4588,Retail,2018-11-11,Germany
4589,Customer 4589,Wholesale,2016-02-12,UK
4590,Customer 4590,Online,2018-07-16,France
4591,Customer 4591,Wholesale,2018-04-09,UK
4592,Customer 4592,Retail,2020-05-02,Sweden
4593,Customer 4593,Wholesale,2016-11-21,France
4594,Customer 4594,Retail,2021-01-26,Sweden
4595,Customer 4595,Retail,2015-06-08,Sweden
4596,Customer 4596,Wholesale,2024-10-20,Netherlands
4597,Customer 4597,Online,2021-10-30,USA
4598,Customer 4598,Retail,2019-08-17,France
4599,Customer 4599,Retail,2020-04-21,USA
4600,Customer 4600,Retail,2017-10-14,USA
4601,Customer 4601,Retail,2023-08-20,USA
4602,Customer 4602,Online,2017-12-16,France
4603,Customer 4603,Online,2024-10-30,France
4604,Customer 4604,Retail,2015-04-22,USA
4605,Customer 4605,Online,2015-02-17,Netherlands
4606,Customer 4606,Online,2020-03-25,USA
4607,Customer 4607,Online,2016-01-11,Netherlands
4608,Customer 4608,Retail,2017-04-07,Germany
4609,Customer 4609,Partner,2020-09-11,Netherlands
4610,Customer 4610,Retail,2021-12-26,Netherlands
4611,Customer 4611,Retail,2016-09-18,Netherlands
4612,Customer 4612,Retail,2020-04-03,USA
4613,Customer 4613,Retail,2017-10-23,Spain
4614,Customer 4614,Retail,2024-09-27,Germany
4615,Customer 4615,Retail,2024-10-27,Germany
4616,Customer 4616,Retail,2020-03-06,Sweden
4617,Customer 4617,Online,2020-09-20,Germany
4618,Customer 4618,Online,2020-08-18,Spain
4619,Customer 4619,Retail,2023-05-06,Germany
4620,Customer 4620,Online,2017-03-29,Germany
4621,Customer 4621,Online,2016-10-18,France
4622,Customer 4622,Online,2019-12-17,Italy
4623,Customer 4623,Retail,2023-10-19,Sweden
4624,Customer 4624,Wholesale,2017-02-28,France
